0.0,-1081346.744,2629386.639,1482682.224
0.1,-2830433.297,2317664.282,2719179.818
0.2,-3179284.042,1911359.575,267109.027
0.3,-1420963.581,2437405.506,2419469.863
0.4,-449932.980,2205244.071,2315166.892
0.5,-3318840.903,1661445.752,482866.862
0.6,-922778.727,2744363.185,70751.978
0.7,-1622245.371,766227.366,2873683.431
0.8,-628912.056,211177.398,1152207.460
0.9,-358948.483,3436923.744,2915039.186
1.0,-892544.408,1752669.786,2460477.228
1.1,-908064.381,3308446.944,1072310.979
1.2,-2507207.289,279186.756,1152985.645
1.3,-3439956.719,2242084.461,3455484.230
1.4,-2921161.568,440055.337,1028224.556
1.5,-2993037.823,215253.650,2842518.376
1.6,-2143026.773,996326.573,860305.273
1.7,-63336.921,476470.554,3118069.271
1.8,-3166204.786,1307542.571,1569775.894
1.9,-1336913.078,1528661.277,1709030.769
2.0,-3100415.920,3028531.521,2683174.738
2.1,-2999688.574,838812.920,1946731.184
2.2,-5860.280,2954317.109,1005348.021
2.3,-1463166.999,3417265.159,3412346.337
2.4,-233695.446,3296276.187,2120108.866
2.5,-2066363.211,1002241.895,1732736.140
2.6,-3216685.910,262337.729,1855056.559
2.7,-426186.359,1738456.139,3536331.345
2.8,-2205664.154,3154760.366,390292.463
2.9,-2431251.572,2267676.242,2172269.245
3.0,-3539255.658,690418.532,270477.611
3.1,-1001376.147,1917582.897,1262787.306
3.2,-1650088.323,2441393.765,1694142.482
3.3,-3799848.165,908599.586,3367527.237
3.4,-2484424.947,615289.068,454812.645
3.5,-1117426.207,935197.548,1650204.298
3.6,-696872.323,2637129.676,1923870.824
3.7,-1466683.016,2130075.766,70911.736
3.8,-3316020.093,2514527.004,872183.959
3.9,-3000179.818,2988106.082,2242243.224
4.0,-3105745.208,2811460.756,3198831.101
4.1,-394714.565,2995613.652,1886721.264
4.2,-643758.392,1262900.561,742206.448
4.3,-875099.914,3464937.041,1194165.264
4.4,-83363.141,1515253.716,2774086.379
4.5,-2827190.933,2482327.167,1675694.484
4.6,-3286447.149,2336744.634,2218497.155
4.7,-2926365.530,1931378.708,3326255.975
4.8,-1221124.358,1996422.550,3646876.146
4.9,-3015115.905,3083898.948,1167704.368
5.0,-2454062.139,1579628.149,526355.459
5.1,-2313116.905,1334694.841,242422.440
5.2,-1842978.956,2579720.532,3618693.309
