0.0,-3813541.152,3554282.513,3662842.207
0.1,-3813499.398,3554350.359,3662830.205
0.2,-3813535.987,3554285.481,3662788.807
0.3,-3813534.694,3554303.390,3662856.022
0.4,-3813552.362,3554361.590,3662863.230
0.5,-3813557.780,3554306.044,3662780.011
0.6,-3813498.938,3554297.326,3662844.818
0.7,-3813546.839,3554315.843,3662830.476
0.8,-3813561.752,3554308.878,3662812.950
0.9,-3813566.264,3554306.130,3662785.132
1.0,-3813505.112,3554327.659,3662829.773
1.1,-3813519.795,3554281.195,3662800.600
1.2,-3813526.513,3554350.990,3662793.745
1.3,-3813509.583,3554336.455,3662827.921
1.4,-3813550.596,3554310.362,3662829.492
1.5,-3813535.114,3554318.104,3662874.114
1.6,-3813485.985,3554279.191,3662795.111
1.7,-3813554.193,3554358.338,3662786.133
1.8,-3813489.910,3554288.507,3662867.241
1.9,-3813494.439,3554284.848,3662781.577
2.0,-3813504.436,3554293.108,3662865.641
2.1,-3813550.319,3554274.225,3662818.816
2.2,-3813487.295,3554300.285,3662795.473
2.3,-3813492.427,3554350.600,3662860.930
2.4,-3813504.377,3554335.537,3662840.930
2.5,-3813558.124,3554327.831,3662872.198
2.6,-3813533.469,3554311.654,3662806.451
2.7,-3813519.567,3554354.221,3662853.181
2.8,-3813504.284,3554346.241,3662840.225
2.9,-3813487.555,3554322.454,3662784.246
3.0,-3813533.708,3554302.865,3662826.763
3.1,-3813482.593,3554272.570,3662789.815
3.2,-3813521.808,3554337.173,3662857.194
3.3,-3813557.568,3554329.822,3662856.763
3.4,-3813498.668,3554266.311,3662808.739
3.5,-3813571.181,3554332.138,3662828.330
3.6,-3813482.369,3554351.004,3662788.246
3.7,-3813531.174,3554283.761,3662822.238
3.8,-3813515.710,3554310.378,3662823.337
3.9,-3813574.706,3554355.675,3662816.600
4.0,-3813578.091,3554363.550,3662873.036
4.1,-3813511.134,3554279.735,3662874.983
4.2,-3813507.554,3554329.139,3662867.388
4.3,-3813539.789,3554363.350,3662830.120
4.4,-3813575.911,3554347.717,3662842.901
4.5,-3813526.554,3554333.966,3662846.121
4.6,-3813511.203,3554265.617,3662839.174
4.7,-3813521.311,3554347.361,3662843.571
4.8,-3813567.440,3554269.222,3662843.434
4.9,-3813579.403,3554274.103,3662876.091
5.0,-3813518.658,3554307.623,3662839.591
5.1,-3813537.673,3554350.918,3662816.071
5.2,-3813573.805,3554349.793,3662799.918
5.3,-3813492.740,3554289.471,3662877.334
5.4,-3813508.334,3554290.045,3662834.672
5.5,-3813559.342,3554340.807,3662877.925
5.6,-3813535.840,3554331.525,3662875.787
5.7,-3813574.593,3554266.975,3662782.411
5.8,-3813577.300,3554355.905,3662788.351
5.9,-3813513.019,3554352.057,3662788.377
6.0,-3813537.628,3554331.461,3662869.989
6.1,-3813556.977,3554344.921,3662876.676
6.2,-3813496.216,3554266.004,3662817.562
6.3,-3813485.744,3554351.063,3662829.888
6.4,-3813483.467,3554350.405,3662868.179
6.5,-3813538.109,3554327.357,3662795.871
6.6,-3813539.045,3554311.957,3662788.282
6.7,-3813507.985,3554278.188,3662854.550
6.8,-3813486.130,3554299.497,3662797.838
6.9,-3813512.014,3554309.594,3662809.783
7.0,-3813487.457,3554353.964,3662787.276
7.1,-3813487.236,3554346.300,3662861.448
7.2,-3813502.902,3554285.887,3662820.292
7.3,-3813517.685,3554338.727,3662790.133
7.4,-3813513.552,3554354.723,3662876.315
7.5,-3813571.379,3554321.714,3662854.623
7.6,-3813487.175,3554301.803,3662830.537
7.7,-3813550.278,3554355.930,3662873.772
7.8,-3813537.193,3554295.564,3662785.618
7.9,-3813572.910,3554298.832,3662812.171
8.0,-3813554.755,3554328.804,3662826.248
8.1,-3813538.594,3554354.829,3662813.908
8.2,-3813565.422,3554302.480,3662830.268
8.3,-3813525.328,3554342.671,3662868.881
8.4,-3813502.958,3554362.831,3662862.380
