  0.0,-3813477.954, 3554276.552, 3662785.237
  0.1,-3813477.599, 3554276.226, 3662785.918
  0.2,-3813477.240, 3554275.906, 3662786.598
  0.3,-3813476.876, 3554275.590, 3662787.278
  0.4,-3813476.508, 3554275.280, 3662787.958
  0.5,-3813476.135, 3554274.975, 3662788.638
  0.6,-3813475.757, 3554274.675, 3662789.318
  0.7,-3813475.375, 3554274.381, 3662789.997
  0.8,-3813474.988, 3554274.091, 3662790.676
  0.9,-3813474.597, 3554273.807, 3662791.355
0.0,-3813541.152,3554282.513,3662842.207
0.1,-3813499.398,3554350.359,3662830.205
0.2,-3813535.987,3554285.481,3662788.807
0.3,-3813534.694,3554303.390,3662856.022
0.4,-3813552.362,3554361.590,3662863.230
0.5,-3813557.780,3554306.044,3662780.011
0.6,-3813498.938,3554297.326,3662844.818
0.7,-3813546.839,3554315.843,3662830.476
0.8,-3813561.752,3554308.878,3662812.950
0.9,-3813566.264,3554306.130,3662785.132
  1.0,-3813474.201, 3554273.528, 3662792.033
  1.1,-3813473.800, 3554273.255, 3662792.711
  1.2,-3813473.396, 3554272.986, 3662793.388
  1.3,-3813472.986, 3554272.723, 3662794.065
  1.4,-3813472.573, 3554272.466, 3662794.741
  1.5,-3813472.155, 3554272.213, 3662795.416
  1.6,-3813471.733, 3554271.967, 3662796.091
  1.7,-3813471.306, 3554271.725, 3662796.764
  1.8,-3813470.875, 3554271.489, 3662797.438
  1.9,-3813470.440, 3554271.258, 3662798.110
1.0,-3813505.112,3554327.659,3662829.773
1.1,-3813519.795,3554281.195,3662800.600
1.2,-3813526.513,3554350.990,3662793.745
1.3,-3813509.583,3554336.455,3662827.921
1.4,-3813550.596,3554310.362,3662829.492
1.5,-3813535.114,3554318.104,3662874.114
1.6,-3813485.985,3554279.191,3662795.111
1.7,-3813554.193,3554358.338,3662786.133
1.8,-3813489.910,3554288.507,3662867.241
1.9,-3813494.439,3554284.848,3662781.577
  2.0,-3813470.001, 3554271.033, 3662798.781
  2.1,-3813469.557, 3554270.814, 3662799.452
  2.2,-3813469.110, 3554270.599, 3662800.121
  2.3,-3813468.658, 3554270.391, 3662800.790
  2.4,-3813468.202, 3554270.187, 3662801.457
  2.5,-3813467.742, 3554269.990, 3662802.123
  2.6,-3813467.278, 3554269.798, 3662802.788
  2.7,-3813466.810, 3554269.611, 3662803.452
  2.8,-3813466.338, 3554269.430, 3662804.114
  2.9,-3813465.862, 3554269.254, 3662804.776
2.0,-3813504.436,3554293.108,3662865.641
2.1,-3813550.319,3554274.225,3662818.816
2.2,-3813487.295,3554300.285,3662795.473
2.3,-3813492.427,3554350.600,3662860.930
2.4,-3813504.377,3554335.537,3662840.930
2.5,-3813558.124,3554327.831,3662872.198
2.6,-3813533.469,3554311.654,3662806.451
2.7,-3813519.567,3554354.221,3662853.181
2.8,-3813504.284,3554346.241,3662840.225
2.9,-3813487.555,3554322.454,3662784.246
  3.0,-3813465.383, 3554269.084, 3662805.436
  3.1,-3813464.899, 3554268.920, 3662806.094
  3.2,-3813464.412, 3554268.761, 3662806.751
  3.3,-3813463.920, 3554268.608, 3662807.407
  3.4,-3813463.425, 3554268.461, 3662808.061
  3.5,-3813462.927, 3554268.319, 3662808.713
  3.6,-3813462.424, 3554268.183, 3662809.364
  3.7,-3813461.918, 3554268.053, 3662810.013
  3.8,-3813461.409, 3554267.928, 3662810.660
  3.9,-3813460.895, 3554267.809, 3662811.306
3.0,-3813533.708,3554302.865,3662826.763
3.1,-3813482.593,3554272.570,3662789.815
3.2,-3813521.808,3554337.173,3662857.194
3.3,-3813557.568,3554329.822,3662856.763
3.4,-3813498.668,3554266.311,3662808.739
3.5,-3813571.181,3554332.138,3662828.330
3.6,-3813482.369,3554351.004,3662788.246
3.7,-3813531.174,3554283.761,3662822.238
3.8,-3813515.710,3554310.378,3662823.337
3.9,-3813574.706,3554355.675,3662816.600
  4.0,-3813460.379, 3554267.695, 3662811.950
  4.1,-3813459.858, 3554267.587, 3662812.592
  4.2,-3813459.335, 3554267.485, 3662813.232
  4.3,-3813458.807, 3554267.389, 3662813.870
  4.4,-3813458.277, 3554267.298, 3662814.506
  4.5,-3813457.743, 3554267.213, 3662815.140
  4.6,-3813457.205, 3554267.134, 3662815.772
  4.7,-3813456.665, 3554267.061, 3662816.402
  4.8,-3813456.121, 3554266.993, 3662817.030
  4.9,-3813455.574, 3554266.931, 3662817.655
4.0,-3813578.091,3554363.550,3662873.036
4.1,-3813511.134,3554279.735,3662874.983
4.2,-3813507.554,3554329.139,3662867.388
4.3,-3813539.789,3554363.350,3662830.120
4.4,-3813575.911,3554347.717,3662842.901
4.5,-3813526.554,3554333.966,3662846.121
4.6,-3813511.203,3554265.617,3662839.174
4.7,-3813521.311,3554347.361,3662843.571
4.8,-3813567.440,3554269.222,3662843.434
4.9,-3813579.403,3554274.103,3662876.091
  5.0,-3813455.023, 3554266.875, 3662818.278
  5.1,-3813454.470, 3554266.825, 3662818.899
  5.2,-3813453.913, 3554266.780, 3662819.518
  5.3,-3813453.354, 3554266.741, 3662820.134
  5.4,-3813452.791, 3554266.708, 3662820.748
  5.5,-3813452.226, 3554266.680, 3662821.359
  5.6,-3813451.657, 3554266.659, 3662821.968
  5.7,-3813451.085, 3554266.643, 3662822.575
  5.8,-3813450.511, 3554266.633, 3662823.178
  5.9,-3813449.934, 3554266.628, 3662823.779
5.0,-3813518.658,3554307.623,3662839.591
5.1,-3813537.673,3554350.918,3662816.071
5.2,-3813573.805,3554349.793,3662799.918
5.3,-3813492.740,3554289.471,3662877.334
5.4,-3813508.334,3554290.045,3662834.672
